filter_company,date,filter_employee_title,filter_city,filter_country,employee_status,review_title,weight,metric_rating_overall,metric_rating_balance,metric_rating_culture,metric_rating_career,metric_rating_comp,metric_rating_mgmt,review_title_knowledge,review_title_power,review_title_respect,review_title_trust,review_title_social_support,review_title_romance,review_title_similarity,review_title_identity,metric_review_title_fun,review_title_conflict,pros_knowledge,pros_power,pros_respect,pros_trust,pros_social_support,pros_romance,pros_similarity,pros_identity,pros_fun,pros_conflict,cons_knowledge,cons_power,cons_respect,cons_trust,cons_social_support,cons_romance,cons_similarity,cons_identity,cons_fun,cons_conflict
huawei,2014-7,Project Manager,Amsterdam,Netherlands,Current Employee,huawei,2,3,1,4,4,4,4,0.5352395177,0.4709847569,0.4897791445,0.4854360521,0.4630463123,0.4087046683,0.4710223377,0.4869878292,0.1883898675,0.5187325478,0.5848950148,0.4880104661,0.4105529189,0.7504391074,0.7277204394,0.0135623971,0.4185868502,0.492587477,0.04438306019,0.1099088788,0.5185700059,0.5013200045,0.5186108351,0.647921443,0.5578835607,0.2381003797,0.5204982162,0.477565676,0.4600894153,0.1737336814
huawei,2014-7,,,,,Business consultant,4,3,,,,,,0.5519738197,0.5916299224,0.5001089573,0.4873429537,0.5036088824,0.2702006102,0.4837119579,0.4733104408,0.5011480451,0.3830845654,0.956392467,0.5932612419,0.0722200796,0.8131481409,0.2624860406,0.000132066154,0.4953637719,0.5025691986,0.01486050803,0.09365142882,0.6470646262,0.4977216125,0.4395503402,0.539411664,0.4498440921,0.0394776091,0.3561852872,0.4592193663,0.418242842,0.4335244894
huawei,2014-7,,,,Current Employee,Great People,4,4,,,,,,0.468511045,0.4843064547,0.5669834614,0.5056011677,0.4831095636,0.3179573417,0.5183344483,0.4938965738,0.5874863863,0.4131403267,0.6941276789,0.06514731795,0.4802445471,0.9185103178,0.6449536681,0.01008354407,0.6660801172,0.3099388778,0.4022772312,0.003771817544,0.6855606437,0.7355956435,0.1849531084,0.1253854334,0.3687045574,0.0009749463061,0.2314201891,0.3462115228,0.1683697999,0.05378746986
huawei,2014-7,,,,Current Employee,Good Exposure and good learning,3,5,5,5,5,5,5,0.5446931124,0.3178667724,0.6200887561,0.6033594012,0.5572156906,0.06468190998,0.5051527023,0.4518969357,0.7032476664,0.2003026903,0.5446931124,0.3178667724,0.6200887561,0.6033594012,0.5572156906,0.06468190998,0.5051527023,0.4518969357,0.7032476664,0.2003026903,0.4950450659,0.4735346735,0.3920714259,0.4306515455,0.4804118574,0.03161239624,0.4509645104,0.4563753009,0.1616738439,0.5943930745
huawei,2014-7,Software Engineer,Bangalore,India,Former Employee,Learning opportunity for freshers,4,3,2,3,3,3,2,0.5610458851,0.5383968353,0.6144119501,0.4932158887,0.5453143716,0.1774881184,0.4773092568,0.3976174891,0.7140520811,0.230674848,0.9934699535,0.1113226041,0.1059317812,0.914962709,0.7813821435,0.0008599197026,0.004701120313,0.1641058624,0.04842821136,0.001235781005,0.9835221767,0.9413447976,0.06759780645,8.35E-07,0.4046785235,0.04298120737,0.2844010293,0.2834957242,0.3782133162,0.07483315468
huawei,2014-7,Project Manager,,,Current Employee,Best for Chinese language imrovement,4,3,1,1,1,1,1,0.6517152786,0.4044357836,0.4954436421,0.6172911525,0.3655692041,0.001501907944,0.4177988172,0.5089744925,0.0558026731,0.336052686,0.9005227685,0.646835804,0.04681855068,0.441852659,0.5377219915,0.0001672431972,0.02126550116,0.262223959,0.05571467802,0.1604980826,0.7773993611,0.1562619954,0.2307713777,0.0006200088537,0.7074872255,3.08E-05,0.06992180645,0.3530522883,0.009343161248,0.1689310968
huawei,2014-7,Technical Project Leader,,,Current Employee,engineer and project manager,5,5,2,5,4,4,5,0.5909391046,0.6044642925,0.4759463668,0.5113257766,0.4588671327,0.253806144,0.4683907628,0.4708201289,0.44281739,0.2415294349,0.673389256,0.4938820302,0.5367186069,0.5358192921,0.3780799806,0.04314124212,0.2634409666,0.5088065267,0.3134996593,0.1746328324,0.602658689,0.4884780943,0.4677191377,0.5128340721,0.5340846777,0.03608175367,0.3509789407,0.4326533377,0.311013788,0.1558046192
huawei,2014-7,,,,,Nice,3,3,,,,,,0.4708895385,0.5032789707,0.5352218151,0.5009780526,0.4922405481,0.5255969167,0.5009967089,0.4821837246,0.688659668,0.4237408638,0.5155110955,0.4836146235,0.5665718913,0.4941141903,0.5170713663,0.08001919836,0.4776921272,0.4594575167,0.4433782399,0.2867240012,0.5227758884,0.5316004753,0.4663070738,0.5137585998,0.560816586,0.3015046716,0.4694324732,0.4587726295,0.3797198236,0.199093014
huawei,2014-7,Wireless Engineer,Almaty,Kazakhstan,Current Employee,career oportunity is low as well as salary promotion,5,2,2,3,3,3,2,0.6477419734,0.3869659007,0.3992774189,0.4235855341,0.5760178566,0.01318231132,0.4166801572,0.4780002534,0.400187403,0.2137073874,0.5911116004,0.4876072705,0.5529141426,0.665509522,0.5762296915,0.247137621,0.4875603318,0.398088783,0.4769968688,0.09483596683,0.9002641439,0.6909928322,0.2589320838,0.719122231,0.3374147713,0.005606063642,0.282892853,0.5162188411,0.3351142704,0.2528882027
huawei,2014-7,Software Engineer,"Nanjing, Jiangsu",China,Former Employee,"life of huawei means work, family not included",4,3,1,1,3,3,3,0.5645200014,0.3129404783,0.4868857861,0.5688473582,0.673867166,0.4298600852,0.3943275213,0.5164031982,0.3529926538,0.2747603357,0.5988439918,0.5259638429,0.4594245851,0.5433996916,0.4538986385,0.3307333291,0.4797538817,0.4750616252,0.4880852401,0.1754761487,0.5381231308,0.214709565,0.4025634825,0.1749014258,0.6704570055,0.1428451687,0.4570198655,0.4392313957,0.07202765346,0.2765228152
huawei,2014-6,Software Engineer,Bangalore,India,Current Employee,Company with High Potential but low on values,4,4,2,1,4,4,2,0.6856735349,0.6414652467,0.3770978153,0.5075335503,0.3573713005,0.07794565707,0.4989383221,0.5090881586,0.3935261071,0.2727431953,0.9954069853,0.0427657254,0.06661564857,8.08E-07,0.009935545735,0.0005164167378,0.9970682263,0.2508987784,0.03306136653,0.002260463312,0.9950811863,0.06129322201,0.09105922282,8.51E-07,0.8420674801,0.00245397212,0.9968659282,0.3219135106,0.3991151452,0.001018462121
huawei,2014-6,Senior Software Engineer,Moscow,Russia,Former Employee,Great place,4,5,4,4,4,4,3,0.4885857999,0.495488584,0.5699725151,0.5100531578,0.4875482619,0.3517607152,0.4971842468,0.4983766377,0.5336813331,0.3159641325,0.9427863955,0.11485596,0.1285072863,0.1834217608,0.448186487,0.07914119214,0.9642788768,0.3569484651,0.3240726292,0.02387140691,0.9858314991,0.3645271361,0.1041617915,8.84E-07,0.04972561449,0.003837874159,0.4198927879,0.3081497848,0.3404271305,0.2291079015
huawei,2014-7,Wireless Engineer,Sydney,Australia,Former Employee,wireless engineer,3,3,1,2,3,2,2,0.5618361235,0.5583602786,0.4853455126,0.4812324941,0.4731335044,0.2728033364,0.4764590859,0.4685531259,0.4792110026,0.4313052595,0.3953758776,0.3571389914,0.6239581108,0.7320087552,0.6297675371,0.02427136526,0.5555186272,0.409199357,0.5700619817,0.3393250406,0.5164173245,0.4019922316,0.3814252615,0.5391411185,0.5565459728,0.01117934845,0.3890113533,0.4123099446,0.3274185658,0.399669379
huawei,2014-6,,,,Current Employee,Great people,3,4,,,,,,0.4716235697,0.4905276299,0.5669834614,0.5040154457,0.4883590043,0.2577729821,0.5128256679,0.4938965738,0.5402418375,0.4131403267,0.5657013655,0.4910537302,0.4404625297,0.2183192968,0.3980681598,0.08287401497,0.4258369505,0.5185337067,0.6304597855,0.3140318692,0.8124778271,0.08389236778,0.08268929273,1.40E-05,0.2876300812,0.0004147762957,0.7365325689,0.4187084734,0.3284924924,0.04200160876
huawei,2014-7,Software Engineer,Bangalore,India,Current Employee,Good place to learn,5,3,2,4,4,4,3,0.4901864529,0.4074998498,0.5355255604,0.5558027029,0.5763844252,0.1984048337,0.4749432504,0.4508527517,0.5654650331,0.2503032088,0.8352321982,0.06884120405,0.2224397808,0.322153002,0.4640334845,3.25E-05,0.4670899212,0.3924823403,0.2575055957,0.0339371711,0.7870358825,0.7703952193,0.1366302371,0.730948329,0.7098145485,0.000112532558,0.07953704149,0.3151913583,0.04902911931,0.006246913224
huawei,2014-6,Senior Solutions Manager,"Caracas, Capital District",Venezuela,Former Employee,Best job I've ever had,4,5,2,5,4,4,4,0.4059727192,0.4446267188,0.5168997049,0.6371500492,0.4915247858,0.3791926801,0.448654443,0.4196717441,0.6784852147,0.3670957685,0.9953050613,0.7063367963,0.05065706,8.06E-07,0.002087404951,0.0001472088334,0.004141139332,0.121211417,0.2024499923,0.001009253203,0.9953638315,0.01003497373,0.04992156848,5.71E-07,0.3846299052,0.0002179407311,0.9970852733,0.3966083527,0.6292141676,0.008522557095
huawei,2014-6,Technical Project Lead,Bangalore,India,Current Employee,"Pros and Cons of Huawei Technologies India Pvt Ltd, Bangalore R&D center",3,4,2,3,3,4,4,0.8931940794,0.7088565826,0.5109262466,0.9324679971,0.1574719399,0.008103094995,0.3018156588,0.4468433559,0.462192148,0.05418876931,0.9941009879,0.08687392622,0.8044397235,6.51E-07,0.3770598769,8.95E-05,0.005211480893,0.3056974709,0.09138875455,0.0193544738,0.9460748434,0.9048480988,0.2102227658,0.9651303291,0.6516562104,0.03056434914,0.2527420521,0.4194770455,0.5706299543,0.01987249777
huawei,2014-6,Sales Director,Frankfurt (Oder),Germany,Former Employee,Working for Huawei,4,3,4,2,3,3,3,0.5681719184,0.5786932111,0.5164022446,0.5129266977,0.500891149,0.2799559534,0.475933075,0.4480244517,0.4019533098,0.3898513019,0.9953407049,0.009447269142,0.0544937551,5.76E-07,0.001433309633,0.0006496316637,0.004161392339,0.4015257359,0.3848424554,0.0006182945799,0.9958859086,0.9809049368,0.05429100245,8.09E-07,0.0006877692067,0.0007269023918,0.00358590344,0.1660337001,0.02144785039,0.3457286656
huawei,2014-6,Project Manager,Kuala Lumpur,Malaysia,Current Employee,5 year in huawei,5,3,1,4,3,5,1,0.6033091545,0.5497922301,0.4543282688,0.4209692478,0.4277018905,0.3518298268,0.4883694053,0.4526824653,0.2815672457,0.4137650132,0.9511299729,0.5709861517,0.7541971207,0.9496831298,0.4530242682,0.0003172497964,0.6046413779,0.4009467065,0.04147192836,0.001926433877,0.5930340886,0.5053909421,0.3846295178,0.55248487,0.6874017715,0.004283230752,0.3524603248,0.3712086976,0.1951158941,0.04358230904
huawei,2014-7,,,,Anonymous,"MNC that provides preferential treatment to mainland Chinese,sidelining local hires",2,1,1,1,1,1,1,0.8754372001,0.4287796915,0.3137705326,0.7400511503,0.3260616958,0.000966027379,0.32793805,0.5345947742,0.1492197663,0.2490855008,0.9954020977,0.008323847316,0.06224989146,8.10E-07,0.001208353438,0.0001384352072,0.004200673662,0.3886891305,0.1038165987,0.02978824824,0.995701015,0.01529049501,0.1000058725,8.09E-07,0.00116716756,4.19E-05,0.00374471792,0.5049990416,0.03147384524,0.02018548921
huawei,2014-6,Presales Solution Architect,Ciudad de México,Mexico,Former Employee,Good as first employers,5,3,1,3,4,3,2,0.4896120131,0.4603392184,0.5126354098,0.5159182549,0.5436291695,0.1361361444,0.4888217151,0.5006346107,0.5691348314,0.3369538784,0.9885841608,0.9381023645,0.08553667367,8.75E-07,0.1197115555,0.01468972769,0.01451864932,0.2817161679,0.2618273795,0.09387585521,0.7826132774,0.7395712137,0.2305577099,8.65E-07,0.5435279608,3.87E-05,0.2148531973,0.436855346,0.2753890157,0.2679510415
huawei,2014-7,Account Manager,,,Former Employee,Learn Golf and get out!,5,1,1,1,1,1,1,0.7367193699,0.5874882936,0.5573795438,0.529756546,0.5239557624,0.0005478083622,0.3315107226,0.3172141016,0.3510285616,0.1717608422,0.995146215,0.01149347518,0.04225121811,5.71E-07,0.1489973217,0.0007064001984,0.004009181168,0.1741441786,0.1099613905,0.003517690813,0.9953815937,0.02831108496,0.0611608997,8.08E-07,0.0008570623468,0.001729833428,0.003897398245,0.2890037596,0.05213335156,0.07939934731
huawei,2014-6,Transmission Engineer,Accra,Ghana,Former Employee,Great learning experience,4,3,2,2,4,3,2,0.5352740288,0.4650822282,0.5948716402,0.5165692568,0.4933808446,0.1625560671,0.5219988823,0.4612678587,0.6519976258,0.2382363528,0.5778357387,0.1790591776,0.359442085,0.8195132613,0.72919029,0.01251390018,0.4417928159,0.315084368,0.3503685594,0.0634765923,0.7129272223,0.1815019995,0.2813961506,0.01291208901,0.6753365993,1.73E-05,0.548063755,0.5703882575,0.04751933366,0.02763722278
huawei,2014-5,Systems Architect,"Munich, Bavaria",Germany,Current Employee,Good Company,5,4,,,,,,0.4920051992,0.5074586272,0.5266646147,0.5194304585,0.5018208027,0.3597328067,0.4992944896,0.4824694693,0.5418006182,0.3684713244,0.6672796607,0.4125440121,0.4080585539,0.3622676432,0.4860905111,0.0007325902698,0.4787419438,0.4510979652,0.1960999817,0.09824316949,0.5039141774,0.1803166121,0.2097436041,0.2775605917,0.6127120256,0.00122876442,0.325666219,0.5374420881,0.01646908559,0.4958202243
huawei,2014-6,Financial Analyst,"Shenzhen, Guangdong",China,Former Employee,Financial analyst in both China and oversea,4,4,2,3,2,4,4,0.6757777929,0.615637958,0.4203231335,0.6008366942,0.2909058332,0.009646745399,0.5447139144,0.5071989894,0.2792097628,0.3099088669,0.6902367473,0.6016067266,0.5211697817,0.5223470926,0.4354059696,0.1423547268,0.5306179523,0.5541383028,0.3053455055,0.2449177653,0.7462913394,0.6731970906,0.2618019581,0.4884502888,0.3706211448,0.01383217052,0.3276409507,0.408313334,0.3034340441,0.1395890266
huawei,2014-6,Software Engineer,Bangalore,India,Current Employee,a learning experience,2,3,2,2,4,4,1,0.5642071962,0.4606726766,0.4886746109,0.4221903384,0.5097898841,0.3261659145,0.4840392768,0.4657231867,0.6341605783,0.3844920099,0.918099165,0.4526008964,0.2284729183,0.8959343433,0.647023797,0.0098100584,0.2741873562,0.3295577466,0.5120184422,0.008931849152,0.9182715416,0.8346480727,0.1416387707,0.0001203671854,0.3170800805,0.008297277614,0.3092359304,0.4378663301,0.4304680228,0.1195567995
huawei,2014-6,,,,,good hardware company,4,5,,,,,,0.5256717801,0.5217427015,0.4772747159,0.5507674813,0.5332157016,0.2299945056,0.4995747805,0.477386564,0.5558685064,0.3722864389,0.4575738609,0.4707019925,0.5447716117,0.6611827612,0.6155044436,0.1910694391,0.511251986,0.4458273053,0.4695862532,0.1912165284,0.6351113319,0.5280436873,0.3434336483,0.2303148061,0.472442925,0.01291625388,0.3036561012,0.4090562463,0.3402290344,0.2230165303
huawei,2014-6,Technical Support Engineer,"Shenzhen, Guangdong",China,Former Employee,A mixture of gladness and misery during the past 10 years,1,2,1,1,3,3,1,0.520550251,0.1562387347,0.3197107911,0.0008822787786,0.4987044632,0.008751805872,0.3156504929,0.3552388847,0.3650713563,0.3525096774,0.7583515644,0.3003262579,0.2127222866,0.3240624368,0.7849894762,6.71E-05,0.2286023051,0.3535255194,0.05760592595,0.01566266455,0.9951857924,0.1836209446,0.0479671061,5.80E-07,0.0183139164,0.03191704676,0.004219817463,0.3284071684,0.05307573453,0.05381344631
huawei,2014-5,,Caracas,,Current Employee,Enrich experience. Great place to grown,4,4,3,4,5,4,3,0.6911370158,0.4443645775,0.6029580235,0.6598595381,0.4908282459,0.02501979284,0.455924958,0.4804446101,0.4450126588,0.05707646906,0.7718104124,0.4558020234,0.2680562437,0.2089014053,0.5486027002,0.0004874564474,0.2754024863,0.3853325546,0.04835543036,0.09058704972,0.9202781916,0.5507837534,0.2418773323,3.37E-05,0.5221342444,7.92E-05,0.4046517015,0.6282863617,0.07339137048,0.06056603417
huawei,2014-5,Senior Software Engineer,Bangalore,India,Former Employee,For Freshers it is good company,4,4,,,,,,0.5718295574,0.4475405514,0.5301845074,0.5886877179,0.4541892409,0.2464434057,0.4564484656,0.4413169026,0.7174885273,0.2048271298,0.7288083434,0.618870616,0.3389063776,0.1853989065,0.4406133294,0.005926792044,0.3859058321,0.4056291878,0.3988842964,0.2765813172,0.5069440603,0.4833001494,0.5046293736,0.3005731106,0.5570524335,0.03957488388,0.4241538644,0.4340054393,0.6286997795,0.1600651592
huawei,2014-6,Senior Product Manager,"Santa Clara, CA",United States,Former Employee,Horrendous,2,1,,,,,,0.4843411148,0.4903847575,0.4765773714,0.4849223197,0.4812825322,0.4542488456,0.4991878271,0.4831466675,0.5655602813,0.5979069471,0.4122699201,0.02783198468,0.4335459769,0.9058084488,0.8480386734,0.0001399450557,0.8760890365,0.3305487335,0.06012602523,0.01571248099,0.9946065545,0.01379512437,0.08562417328,5.73E-07,0.00450396724,5.88E-05,0.006460006349,0.4596573114,0.3044418693,0.6342024803
huawei,2014-6,Solutions Manager,Mumbai,India,Former Employee,Overall Good Experience against expectation while joining,4,3,4,3,3,4,2,0.4993698895,0.4602252245,0.5481245518,0.670374155,0.543372333,0.01498404611,0.5473232269,0.4683325589,0.5471640825,0.2926152945,0.4029057026,0.4273533225,0.573713541,0.4849824309,0.7074440122,0.049828168,0.4461623132,0.4108567238,0.3762882948,0.3340860605,0.5791463852,0.5785680413,0.5385535955,0.5035797954,0.522064805,0.2383466661,0.4408869445,0.4773642719,0.3380212784,0.315866977
huawei,2014-6,Trainer,"Gurgaon, Haryana",India,Former Employee,Simply wonderful,3,3,2,4,5,2,4,0.4227839112,0.4845329225,0.5747000575,0.4927604496,0.5463973284,0.6208612323,0.4994093478,0.4633568227,0.6923080683,0.3760394454,0.5541434288,0.3644623458,0.5279811621,0.6961019039,0.6504295468,0.1309555918,0.4847959876,0.4127961993,0.4469898343,0.1403505802,0.6132518053,0.682067275,0.3443826735,0.4792605639,0.402933836,0.2457917184,0.4391328096,0.530353725,0.3927419484,0.4968565404
huawei,2014-5,,,,,great company,5,5,5,5,5,5,5,0.4810082018,0.505591929,0.56434232,0.5208722353,0.5306084156,0.4538042545,0.5220404267,0.4840077758,0.5791140795,0.3064805269,0.9415295124,0.0979013592,0.06128165871,6.32E-07,0.04559386894,7.93E-05,0.1357384473,0.4729107916,0.01407575142,0.2001791149,0.283333391,0.19499138,0.4559997618,0.7059493065,0.618240416,0.04045299813,0.5945420861,0.453857094,0.2617121935,0.03860438243
huawei,2014-6,Software Engineer,Bangalore,India,Former Employee,Good learning. No work-life balance (,4,3,1,3,4,3,2,0.5420508981,0.1811598837,0.4092098773,0.5972131491,0.6162103415,0.0001569548185,0.3916187286,0.486757189,0.1047323197,0.2089285403,0.7089968324,0.2306068391,0.3331900835,0.9216813445,0.7625048161,0.01539966092,0.4483041465,0.3269576132,0.3513336182,0.01336875185,0.8508599401,0.5691388249,0.08413986117,5.94E-07,0.2742847204,0.0005875105271,0.03366538137,0.3624041677,0.06342788041,0.02967013419
huawei,2014-6,,,,Former Employee,too much work pressure with less benefits.,3,2,,,,,,0.6504072547,0.4130305052,0.3202854395,0.6598128676,0.6303957105,0.0004032562138,0.4566147923,0.507001102,0.05923755094,0.1033669859,0.99545753,0.007401829585,0.03696792945,5.70E-07,0.1615591943,3.71E-05,0.004089792259,0.2568139732,0.0331361033,0.0009544638451,0.9953936338,0.02115214802,0.06806653738,8.43E-07,0.0008657710277,0.0002370889561,0.003922191914,0.4186944067,0.05873348191,0.0117814336
huawei,2014-5,Senior Manager,"Stockholm, Stockholm",Sweden,Former Employee,senior manager,4,4,3,4,4,4,3,0.5138795376,0.5645783544,0.4846308529,0.4946365058,0.4822327197,0.4016117454,0.4788393378,0.4847690761,0.4985745847,0.434029758,0.5455640554,0.5362741947,0.6011929512,0.5461830497,0.5574179292,0.03203611448,0.4617102146,0.4125886559,0.4632305205,0.1597479731,0.7779586315,0.7939596772,0.3096246421,0.4393788278,0.5360271335,0.0208262559,0.3985420167,0.4749246836,0.2523685098,0.2973829508
huawei,2014-5,Software Engineer,"Shenzhen, Guangdong",China,Former Employee,Very long working time,5,3,1,3,4,3,2,0.4665143788,0.465269804,0.5400246978,0.5820214152,0.5957977176,0.6175518036,0.4801312983,0.4876569808,0.4882785678,0.1867871135,0.9589534402,0.03984422982,0.3134404123,0.8765490651,0.6653332114,0.0003130029072,0.009690742008,0.336109966,0.3439509869,0.0007189386524,0.9156736135,0.04151220992,0.07575461268,0.03826192021,0.8073736429,0.0006133947172,0.004614055157,0.4039722383,0.02457903698,0.02887730673
huawei,2014-5,,`Ammān,,Current Employee,Marketing,3,2,1,2,3,2,1,0.5249932408,0.5368833542,0.4892422259,0.4917986691,0.4775465727,0.403362304,0.4878267348,0.4724791348,0.5428501964,0.4866667092,0.913957119,0.1089138538,0.1382214129,0.6325557232,0.2556123137,0.07253006101,0.0889249295,0.4096650183,0.3349068165,0.003814146155,0.9953179359,0.02353406139,0.05955518037,8.09E-07,0.0008258577436,0.0001691642683,0.00437732134,0.5188899636,0.09527526796,0.003559306031
