date,filter,text
31 December 2015,telefonica,telefonica's yearly stock price <b>increased</b> by 11.44%
31 December 2016,telefonica,telefonica's yearly stock price <b>decreased</b> by 22.98%
31 December 2017,telefonica,telefonica's yearly stock price <b>increased</b> by 13.21%
31 December 2018,telefonica,telefonica's yearly stock price <b>decreased</b> by 7.88%
31 December 2019,telefonica,telefonica's yearly stock price <b>decreased</b> by 11.71%
31 December 2020,telefonica,telefonica's yearly stock price <b>decreased</b> by 37.41%
31 December 2021,telefonica,telefonica's yearly stock price <b>decreased</b> by 5.58%
31 December 2009,cisco,cisco's yearly stock price <b>decreased</b> by 10.59%
31 December 2010,cisco,cisco's yearly stock price <b>increased</b> by 16.07%
31 December 2011,cisco,cisco's yearly stock price <b>decreased</b> by 24.77%
31 December 2012,cisco,cisco's yearly stock price <b>increased</b> by 8.83%
31 December 2013,cisco,cisco's yearly stock price <b>increased</b> by 25.19%
31 December 2014,cisco,cisco's yearly stock price <b>increased</b> by 10.51%
31 December 2015,cisco,cisco's yearly stock price <b>increased</b> by 18.26%
31 December 2016,cisco,cisco's yearly stock price <b>increased</b> by 6.90%
31 December 2017,cisco,cisco's yearly stock price <b>increased</b> by 19.14%
31 December 2018,cisco,cisco's yearly stock price <b>increased</b> by 37.79%
31 December 2019,cisco,cisco's yearly stock price <b>increased</b> by 17.61%
31 December 2020,cisco,cisco's yearly stock price <b>decreased</b> by 12.41%
31 December 2009,cfindustries,cfindustries's yearly stock price <b>decreased</b> by 31.68%
31 December 2010,cfindustries,cfindustries's yearly stock price <b>increased</b> by 26.52%
31 December 2011,cfindustries,cfindustries's yearly stock price <b>increased</b> by 55.92%
31 December 2012,cfindustries,cfindustries's yearly stock price <b>increased</b> by 32.09%
31 December 2013,cfindustries,cfindustries's yearly stock price <b>increased</b> by 5.56%
31 December 2014,cfindustries,cfindustries's yearly stock price <b>increased</b> by 26.57%
31 December 2015,cfindustries,cfindustries's yearly stock price <b>increased</b> by 14.41%
31 December 2016,cfindustries,cfindustries's yearly stock price <b>decreased</b> by 47.98%
31 December 2017,cfindustries,cfindustries's yearly stock price <b>increased</b> by 18.59%
31 December 2018,cfindustries,cfindustries's yearly stock price <b>increased</b> by 41.70%
31 December 2019,cfindustries,cfindustries's yearly stock price <b>increased</b> by 5.38%
31 December 2020,cfindustries,cfindustries's yearly stock price <b>decreased</b> by 25.78%
31 December 2021,cfindustries,cfindustries's yearly stock price <b>increased</b> by 35.66%
31 December 2014,norwegiancruiseline,norwegiancruiseline's yearly stock price <b>increased</b> by 13.23%
31 December 2015,norwegiancruiseline,norwegiancruiseline's yearly stock price <b>increased</b> by 56.14%
31 December 2016,norwegiancruiseline,norwegiancruiseline's yearly stock price <b>decreased</b> by 20.57%
31 December 2017,norwegiancruiseline,norwegiancruiseline's yearly stock price <b>increased</b> by 21.23%
31 December 2018,norwegiancruiseline,norwegiancruiseline's yearly stock price <b>decreased</b> by 0.90%
31 December 2019,norwegiancruiseline,norwegiancruiseline's yearly stock price <b>increased</b> by 0.49%
31 December 2020,norwegiancruiseline,norwegiancruiseline's yearly stock price <b>decreased</b> by 56.73%
31 December 2021,norwegiancruiseline,norwegiancruiseline's yearly stock price <b>increased</b> by 6.84%
31 December 2009,lockheedmartin,lockheedmartin's yearly stock price <b>decreased</b> by 21.79%
31 December 2010,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 2.52%
31 December 2011,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 6.10%
31 December 2012,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 20.14%
31 December 2013,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 33.48%
31 December 2014,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 55.10%
31 December 2015,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 23.67%
31 December 2016,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 20.88%
31 December 2017,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 24.16%
31 December 2018,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 14.63%
31 December 2019,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 10.95%
31 December 2020,lockheedmartin,lockheedmartin's yearly stock price <b>increased</b> by 11.94%
31 December 2021,lockheedmartin,lockheedmartin's yearly stock price <b>decreased</b> by 9.66%
31 December 2009,homedepot,homedepot's yearly stock price <b>increased</b> by 1.59%
31 December 2010,homedepot,homedepot's yearly stock price <b>increased</b> by 28.90%
31 December 2011,homedepot,homedepot's yearly stock price <b>increased</b> by 19.25%
31 December 2012,homedepot,homedepot's yearly stock price <b>increased</b> by 52.39%
31 December 2013,homedepot,homedepot's yearly stock price <b>increased</b> by 41.84%
31 December 2014,homedepot,homedepot's yearly stock price <b>increased</b> by 17.21%
31 December 2015,homedepot,homedepot's yearly stock price <b>increased</b> by 39.04%
31 December 2016,homedepot,homedepot's yearly stock price <b>increased</b> by 13.81%
31 December 2017,homedepot,homedepot's yearly stock price <b>increased</b> by 22.39%
31 December 2018,homedepot,homedepot's yearly stock price <b>increased</b> by 24.17%
31 December 2019,homedepot,homedepot's yearly stock price <b>increased</b> by 12.63%
31 December 2020,homedepot,homedepot's yearly stock price <b>increased</b> by 21.89%
31 December 2009,darden,darden's yearly stock price <b>increased</b> by 16.58%
31 December 2010,darden,darden's yearly stock price <b>increased</b> by 36.27%
31 December 2011,darden,darden's yearly stock price <b>increased</b> by 12.89%
31 December 2012,darden,darden's yearly stock price <b>increased</b> by 11.11%
31 December 2013,darden,darden's yearly stock price <b>increased</b> by 1.99%
31 December 2014,darden,darden's yearly stock price <b>increased</b> by 5.58%
31 December 2015,darden,darden's yearly stock price <b>increased</b> by 36.97%
31 December 2016,darden,darden's yearly stock price <b>increased</b> by 13.52%
31 December 2017,darden,darden's yearly stock price <b>increased</b> by 31.33%
31 December 2018,darden,darden's yearly stock price <b>increased</b> by 26.10%
31 December 2019,darden,darden's yearly stock price <b>increased</b> by 17.58%
31 December 2020,darden,darden's yearly stock price <b>decreased</b> by 21.28%
31 December 2021,darden,darden's yearly stock price <b>increased</b> by 38.89%
31 December 2009,kroger,kroger's yearly stock price <b>decreased</b> by 16.75%
31 December 2010,kroger,kroger's yearly stock price <b>decreased</b> by 0.15%
31 December 2011,kroger,kroger's yearly stock price <b>increased</b> by 10.52%
31 December 2012,kroger,kroger's yearly stock price <b>increased</b> by 3.09%
31 December 2013,kroger,kroger's yearly stock price <b>increased</b> by 54.47%
31 December 2014,kroger,kroger's yearly stock price <b>increased</b> by 38.68%
31 December 2015,kroger,kroger's yearly stock price <b>increased</b> by 53.29%
31 December 2016,kroger,kroger's yearly stock price <b>decreased</b> by 4.06%
31 December 2017,kroger,kroger's yearly stock price <b>decreased</b> by 23.29%
31 December 2018,kroger,kroger's yearly stock price <b>increased</b> by 6.88%
31 December 2019,kroger,kroger's yearly stock price <b>decreased</b> by 6.83%
31 December 2020,kroger,kroger's yearly stock price <b>increased</b> by 29.99%
31 December 2021,kroger,kroger's yearly stock price <b>increased</b> by 5.18%
31 December 2009,averydennison,averydennison's yearly stock price <b>decreased</b> by 29.23%
31 December 2010,averydennison,averydennison's yearly stock price <b>increased</b> by 25.52%
31 December 2011,averydennison,averydennison's yearly stock price <b>decreased</b> by 2.34%
31 December 2012,averydennison,averydennison's yearly stock price <b>decreased</b> by 8.28%
31 December 2013,averydennison,averydennison's yearly stock price <b>increased</b> by 46.90%
31 December 2014,averydennison,averydennison's yearly stock price <b>increased</b> by 15.50%
31 December 2015,averydennison,averydennison's yearly stock price <b>increased</b> by 23.38%
31 December 2016,averydennison,averydennison's yearly stock price <b>increased</b> by 25.62%
31 December 2017,averydennison,averydennison's yearly stock price <b>increased</b> by 28.92%
31 December 2018,averydennison,averydennison's yearly stock price <b>increased</b> by 18.25%
31 December 2019,averydennison,averydennison's yearly stock price <b>increased</b> by 9.53%
31 December 2020,averydennison,averydennison's yearly stock price <b>increased</b> by 11.42%
31 December 2021,averydennison,averydennison's yearly stock price <b>increased</b> by 32.71%
31 December 2009,statefarm,statefarm's yearly stock price <b>decreased</b> by 16.23%
31 December 2010,statefarm,statefarm's yearly stock price <b>increased</b> by 17.51%
31 December 2011,statefarm,statefarm's yearly stock price <b>increased</b> by 10.29%
31 December 2012,statefarm,statefarm's yearly stock price <b>increased</b> by 6.41%
31 December 2013,statefarm,statefarm's yearly stock price <b>increased</b> by 17.01%
31 December 2014,statefarm,statefarm's yearly stock price <b>increased</b> by 17.38%
31 December 2015,statefarm,statefarm's yearly stock price <b>increased</b> by 4.89%
31 December 2016,statefarm,statefarm's yearly stock price <b>decreased</b> by 6.08%
31 December 2017,statefarm,statefarm's yearly stock price <b>increased</b> by 14.30%
31 December 2018,statefarm,statefarm's yearly stock price <b>increased</b> by 7.68%
31 December 2019,statefarm,statefarm's yearly stock price <b>increased</b> by 6.95%
31 December 2020,statefarm,statefarm's yearly stock price <b>increased</b> by 9.12%
31 December 2021,statefarm,statefarm's yearly stock price <b>increased</b> by 19.49%
31 December 2009,abbott,abbott's yearly stock price <b>decreased</b> by 9.24%
31 December 2010,abbott,abbott's yearly stock price <b>increased</b> by 8.22%
31 December 2011,abbott,abbott's yearly stock price <b>increased</b> by 4.40%
31 December 2012,abbott,abbott's yearly stock price <b>increased</b> by 27.24%
31 December 2013,abbott,abbott's yearly stock price <b>increased</b> by 20.99%
31 December 2014,abbott,abbott's yearly stock price <b>increased</b> by 17.21%
31 December 2015,abbott,abbott's yearly stock price <b>increased</b> by 15.43%
31 December 2016,abbott,abbott's yearly stock price <b>decreased</b> by 10.47%
31 December 2017,abbott,abbott's yearly stock price <b>increased</b> by 22.91%
31 December 2018,abbott,abbott's yearly stock price <b>increased</b> by 34.88%
31 December 2019,abbott,abbott's yearly stock price <b>increased</b> by 27.57%
31 December 2020,abbott,abbott's yearly stock price <b>increased</b> by 21.30%
31 December 2021,abbott,abbott's yearly stock price <b>increased</b> by 23.11%
31 December 2009,hasbro,hasbro's yearly stock price <b>decreased</b> by 13.62%
31 December 2010,hasbro,hasbro's yearly stock price <b>increased</b> by 59.84%
31 December 2011,hasbro,hasbro's yearly stock price <b>increased</b> by 1.88%
31 December 2012,hasbro,hasbro's yearly stock price <b>decreased</b> by 9.23%
31 December 2013,hasbro,hasbro's yearly stock price <b>increased</b> by 32.15%
31 December 2014,hasbro,hasbro's yearly stock price <b>increased</b> by 21.64%
31 December 2015,hasbro,hasbro's yearly stock price <b>increased</b> by 33.81%
31 December 2016,hasbro,hasbro's yearly stock price <b>increased</b> by 17.82%
31 December 2017,hasbro,hasbro's yearly stock price <b>increased</b> by 23.93%
31 December 2018,hasbro,hasbro's yearly stock price <b>decreased</b> by 2.02%
31 December 2019,hasbro,hasbro's yearly stock price <b>increased</b> by 11.14%
31 December 2020,hasbro,hasbro's yearly stock price <b>decreased</b> by 17.19%
31 December 2021,hasbro,hasbro's yearly stock price <b>increased</b> by 18.73%
31 December 2009,abiomed,abiomed's yearly stock price <b>decreased</b> by 46.80%
31 December 2010,abiomed,abiomed's yearly stock price <b>increased</b> by 19.97%
31 December 2011,abiomed,abiomed's yearly stock price <b>increased</b> by 47.80%
31 December 2012,abiomed,abiomed's yearly stock price <b>increased</b> by 36.81%
31 December 2013,abiomed,abiomed's yearly stock price <b>increased</b> by 2.76%
31 December 2014,abiomed,abiomed's yearly stock price <b>increased</b> by 29.97%
31 December 2015,abiomed,abiomed's yearly stock price <b>increased</b> by 173.30%
31 December 2016,abiomed,abiomed's yearly stock price <b>increased</b> by 42.62%
31 December 2017,abiomed,abiomed's yearly stock price <b>increased</b> by 40.06%
31 December 2018,abiomed,abiomed's yearly stock price <b>increased</b> by 131.07%
31 December 2019,abiomed,abiomed's yearly stock price <b>decreased</b> by 26.85%
31 December 2020,abiomed,abiomed's yearly stock price <b>decreased</b> by 6.13%
31 December 2021,abiomed,abiomed's yearly stock price <b>increased</b> by 41.68%
31 December 2009,fifththird,fifththird's yearly stock price <b>decreased</b> by 55.85%
31 December 2010,fifththird,fifththird's yearly stock price <b>increased</b> by 82.25%
31 December 2011,fifththird,fifththird's yearly stock price <b>decreased</b> by 1.56%
31 December 2012,fifththird,fifththird's yearly stock price <b>increased</b> by 15.77%
31 December 2013,fifththird,fifththird's yearly stock price <b>increased</b> by 30.85%
31 December 2014,fifththird,fifththird's yearly stock price <b>increased</b> by 18.32%
31 December 2015,fifththird,fifththird's yearly stock price <b>decreased</b> by 2.34%
31 December 2016,fifththird,fifththird's yearly stock price <b>increased</b> by 0.90%
31 December 2017,fifththird,fifththird's yearly stock price <b>increased</b> by 40.95%
